theader_id,tdatetime,location_name,theader_type,Checks,item_price,kiosk_name,tdetail_id,item_qty,item_number,item_description,item_cat_name,item_sub_cat_name,item_split,item_split_percent,ttenders_id,ttenders_tid,ttenders_name
15681475,4/13/2026 5:24:11 PM,RTCC Food Court,1,1,10.99,RTCC Burger Crush MO,19242922,1,BC007,Double Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282177,15681475,Dining Dollars
15681477,4/13/2026 5:24:15 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19242924,1,CG004,Trojan Acai Medium,C&G,C&G Meal Plan,False,0,15282179,15681477,Meal Exchange
15681479,4/13/2026 5:24:16 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19242926,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282181,15681479,Meal Exchange
15681482,4/13/2026 5:24:21 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19242929,1,600598,2 Entree Combo Meal Plan,Panda Express Register,PAN Meal Plan Reg,False,0,15282184,15681482,Employee Meal Plan
15681490,4/13/2026 5:25:02 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19242937,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282192,15681490,Credit Card
15681497,4/13/2026 5:25:36 PM,RTCC Food Court,1,1,15.49,RTCC Food Court ELO Kiosk 4,19242944,1,600610,Burrito Carne Asada (Steak) ,Taco Taco Kiosk Reg,TT Entrees Kiosk,False,0,15282199,15681497,Credit Card
15681510,4/13/2026 5:26:12 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19242959,1,CG011,Protein Power Medium,C&G,C&G Meal Plan,False,0,15282211,15681510,Meal Exchange
15681511,4/13/2026 5:26:13 PM,RTCC Food Court,1,1,15.49,RTCC C and G MO,19242960,1,603676,Dragon Fruit,C&G,C&G Meal Plan,False,0,15282212,15681511,Meal Exchange
15681517,4/13/2026 5:26:19 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19242967,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282218,15681517,Meal Exchange
15681537,4/13/2026 5:27:42 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19242985,1,BC005,Burger Crush Combo,Burger Crush,BC Combos,False,0,15282237,15681537,Dining Dollars
15681537,4/13/2026 5:27:42 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19242986,1,BC006,Single Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282237,15681537,Dining Dollars
15681537,4/13/2026 5:27:42 PM,RTCC Food Court,1,0,0.89,RTCC Burger Crush MO,19242987,1,601334,Fries,Burger Crush,BC Combo Sides,False,0,15282237,15681537,Dining Dollars
15681537,4/13/2026 5:27:42 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19242988,1,601335,Fountain Drink,Burger Crush,BC Combo Drink,False,0,15282237,15681537,Dining Dollars
15681542,4/13/2026 5:27:46 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19242993,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282242,15681542,Meal Exchange
15681542,4/13/2026 5:27:46 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19242994,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282242,15681542,Meal Exchange
15681542,4/13/2026 5:27:46 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19242995,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282242,15681542,Meal Exchange
15681542,4/13/2026 5:27:46 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19242996,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282242,15681542,Meal Exchange
15681545,4/13/2026 5:27:54 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19242999,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282245,15681545,Meal Exchange
15681545,4/13/2026 5:27:54 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19243000,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282245,15681545,Meal Exchange
15681545,4/13/2026 5:27:54 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243001,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282245,15681545,Meal Exchange
15681545,4/13/2026 5:27:54 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243002,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282245,15681545,Meal Exchange
15681546,4/13/2026 5:27:59 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19243003,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282246,15681546,Meal Exchange
15681546,4/13/2026 5:27:59 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19243004,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282246,15681546,Meal Exchange
15681546,4/13/2026 5:27:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243005,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282246,15681546,Meal Exchange
15681546,4/13/2026 5:27:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243006,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282246,15681546,Meal Exchange
15681550,4/13/2026 5:28:12 PM,RTCC Food Court,1,1,8.99,RTCC C and G MO,19243010,1,603117,Freshly Squeezed Orange Juice Large,C&G,C&G Meal Plan,False,0,15282250,15681550,Meal Exchange
15681551,4/13/2026 5:28:13 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243011,1,603240,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls,False,0,15282251,15681551,Dining Dollars
15681554,4/13/2026 5:28:38 PM,RTCC Food Court,1,1,12.99,RTCC Bowls Express MO,19243016,1,601508,Teriyaki Chicken Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15282254,15681554,Meal Exchange
15681556,4/13/2026 5:28:44 PM,RTCC Food Court,1,1,3.49,RTCC Food Court ELO Kiosk 8,19243018,1,601128,Jarritos Assorted Flavors,Taco Taco Kiosk Reg,TT Drinks Kiosk,False,0,15282256,15681556,Dining Dollars
15681562,4/13/2026 5:29:16 PM,RTCC Food Court,1,1,12.99,RTCC Food Court ELO Kiosk 4,19243023,1,600664,Pollo Asado Ensalada Meal Plan (Chicken),Taco Taco Kiosk Reg,TT Meal Plan Student Kiosk,False,0,15282261,15681562,Meal Exchange
15681566,4/13/2026 5:29:30 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243026,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282264,15681566,Meal Exchange
15681575,4/13/2026 5:30:14 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19243035,1,603260,Medi Crunch Chicken Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282273,15681575,Meal Exchange
15681583,4/13/2026 5:30:41 PM,RTCC Food Court,1,1,14.48,RTCC Food Court Reg 1,19243044,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282281,15681583,Dining Dollars
15681583,4/13/2026 5:30:41 PM,RTCC Food Court,1,0,11.49,RTCC Food Court Reg 1,19243045,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282281,15681583,Dining Dollars
15681583,4/13/2026 5:30:41 PM,RTCC Food Court,1,0,11.49,RTCC Food Court Reg 1,19243046,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282281,15681583,Dining Dollars
15681583,4/13/2026 5:30:41 PM,RTCC Food Court,1,0,4.29,RTCC Food Court Reg 1,19243047,1,7615,Aluminum Smart Water 18oz,Panda Express Register,PAN Drinks Reg,False,0,15282281,15681583,Dining Dollars
15681589,4/13/2026 5:31:18 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19243053,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282287,15681589,Meal Exchange
15681589,4/13/2026 5:31:18 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19243054,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282287,15681589,Meal Exchange
15681589,4/13/2026 5:31:18 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243055,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282287,15681589,Meal Exchange
15681589,4/13/2026 5:31:18 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243056,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282287,15681589,Meal Exchange
15681594,4/13/2026 5:31:39 PM,RTCC Food Court,1,1,13.99,RTCC Food Court ELO Kiosk 1,19243061,1,603392,2 Carne Asada (Steak) Tacos,Taco Taco Kiosk Reg,TT Meal Plan Employee Kiosk,False,0,15282292,15681594,Employee Meal Plan
15681596,4/13/2026 5:31:43 PM,RTCC Food Court,1,0,3.59,RTCC Food Court Reg 1,19243064,1,76574,Fanta Orange Slim Can 16oz,Panda Express Register,PAN Drinks Reg,False,0,15282294,15681596,Credit Card
15681596,4/13/2026 5:31:43 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19243063,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282294,15681596,Credit Card
15681600,4/13/2026 5:32:12 PM,RTCC Food Court,1,1,5.49,RTCC Food Court Reg 1,19243069,1,PAN10007,Entree Single,Panda Express Register,PAN Food Reg,False,0,15282298,15681600,Credit Card
15681616,4/13/2026 5:33:25 PM,RTCC Food Court,1,1,13.99,RTCC Food Court ELO Kiosk 5,19243084,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282313,15681616,Meal Exchange
15681618,4/13/2026 5:33:35 PM,RTCC Food Court,1,1,23.98,RTCC Bowls MO,19243086,1,603238,Medi Crunch Chicken Bowl,RTCC Bowls,RTCC Bowls,False,0,15282315,15681618,Dining Dollars
15681625,4/13/2026 5:34:11 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243093,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282322,15681625,Meal Exchange
15681628,4/13/2026 5:34:13 PM,RTCC Food Court,1,1,20.54,RTCC C and G MO,19243096,1,6713,Fight On,C&G,C&G Smoothies,False,0,15282325,15681628,Dining Dollars
15681629,4/13/2026 5:34:13 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19243097,1,CG008,Mango Tango Medium,C&G,C&G Meal Plan,False,0,15282326,15681629,Meal Exchange
15681633,4/13/2026 5:34:26 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243101,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282330,15681633,Meal Exchange
15681637,4/13/2026 5:34:30 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19243105,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282334,15681637,Credit Card
15681645,4/13/2026 5:35:19 PM,RTCC Food Court,1,1,12.49,RTCC Burger Crush MO,19243113,1,602134,Crispy Chicken Sandwich,Burger Crush,BC Burgers & Sandwiches,False,0,15282342,15681645,Credit Card
15681645,4/13/2026 5:35:19 PM,RTCC Food Court,1,0,3.49,RTCC Burger Crush MO,19243114,1,BC014,Fountain Drink,Burger Crush,BC Drinks,False,0,15282342,15681645,Credit Card
15681653,4/13/2026 5:35:51 PM,RTCC Food Court,1,1,10.99,RTCC Burger Crush MO,19243124,1,BC007,Double Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282350,15681653,Credit Card
15681657,4/13/2026 5:35:59 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19243128,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282354,15681657,Meal Exchange
15681657,4/13/2026 5:35:59 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19243129,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282354,15681657,Meal Exchange
15681657,4/13/2026 5:35:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243130,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282354,15681657,Meal Exchange
15681657,4/13/2026 5:35:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243131,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282354,15681657,Meal Exchange
15681658,4/13/2026 5:35:59 PM,RTCC Food Court,1,1,0.0000,RTCC Food Court ELO Kiosk 5,19243132,1,BC005,Burger Crush Combo,Burger Crush,BC Combos,False,0,15282355,15681658,Credit Card
15681658,4/13/2026 5:35:59 PM,RTCC Food Court,1,0,12.99,RTCC Food Court ELO Kiosk 5,19243134,1,BC006,Single Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282355,15681658,Credit Card
15681658,4/13/2026 5:35:59 PM,RTCC Food Court,1,0,0.0000,RTCC Food Court ELO Kiosk 5,19243135,1,601334,Fries,Burger Crush,BC Combo Sides,False,0,15282355,15681658,Credit Card
15681658,4/13/2026 5:35:59 PM,RTCC Food Court,1,0,0.0000,RTCC Food Court ELO Kiosk 5,19243136,1,601335,Fountain Drink,Burger Crush,BC Combo Drink,False,0,15282355,15681658,Credit Card
15681664,4/13/2026 5:36:14 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19243141,1,CG006,PB Chocolate Acai Medium,C&G,C&G Meal Plan,False,0,15282361,15681664,Meal Exchange
15681665,4/13/2026 5:36:14 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19243142,1,CG006,PB Chocolate Acai Medium,C&G,C&G Meal Plan,False,0,15282362,15681665,Meal Exchange
15681673,4/13/2026 5:36:47 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19243149,1,BC005,Burger Crush Combo,Burger Crush,BC Combos,False,0,15282369,15681673,Dining Dollars
15681673,4/13/2026 5:36:47 PM,RTCC Food Court,1,0,15.49,RTCC Burger Crush MO,19243150,1,BC007,Double Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282369,15681673,Dining Dollars
15681673,4/13/2026 5:36:47 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243151,1,601334,Fries,Burger Crush,BC Combo Sides,False,0,15282369,15681673,Dining Dollars
15681673,4/13/2026 5:36:47 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243152,1,601335,Fountain Drink,Burger Crush,BC Combo Drink,False,0,15282369,15681673,Dining Dollars
15681680,4/13/2026 5:37:01 PM,RTCC Food Court,1,1,11.99,RTCC Food Court ELO Kiosk 8,19243159,1,600614,Burrito Carnitas (Pork) ,Taco Taco Kiosk Reg,TT Entrees Kiosk,False,0,15282376,15681680,Credit Card
15681702,4/13/2026 5:38:05 PM,RTCC Food Court,1,1,9.99,RTCC Food Court Reg 1,19243188,1,PAN10000,1 Entree,Panda Express Register,PAN Food Reg,False,0,15282398,15681702,Credit Card
15681708,4/13/2026 5:38:29 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19243193,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282403,15681708,Meal Exchange
15681715,4/13/2026 5:38:48 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19243200,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282410,15681715,Meal Exchange
15681715,4/13/2026 5:38:48 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19243201,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282410,15681715,Meal Exchange
15681715,4/13/2026 5:38:48 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243202,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282410,15681715,Meal Exchange
15681715,4/13/2026 5:38:48 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243203,1,603122,No Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282410,15681715,Meal Exchange
15681734,4/13/2026 5:40:15 PM,RTCC Food Court,1,1,0.0000,RTCC Chicken Tenders MO,19243224,1,602028,Chicken Tenders Combo,RTCC Chicken Tenders,BC Tenders,False,0,15282429,15681734,Dining Dollars
15681734,4/13/2026 5:40:15 PM,RTCC Food Court,1,0,13.99,RTCC Chicken Tenders MO,19243225,1,602029,3 Piece Chicken Tender Combo,RTCC Chicken Tenders,BC Tenders Entrees,False,0,15282429,15681734,Dining Dollars
15681743,4/13/2026 5:40:59 PM,RTCC Food Court,1,1,14.87,RTCC Food Court ELO Kiosk 4,19243234,1,600614,Burrito Carnitas (Pork) ,Taco Taco Kiosk Reg,TT Entrees Kiosk,False,0,15282438,15681743,Dining Dollars
15681755,4/13/2026 5:41:32 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243246,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282450,15681755,Meal Exchange
15681756,4/13/2026 5:41:39 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19243247,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282451,15681756,Meal Exchange
15681763,4/13/2026 5:41:57 PM,RTCC Food Court,1,1,13.99,RTCC Food Court ELO Kiosk 5,19243255,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282458,15681763,Meal Exchange
15681764,4/13/2026 5:42:01 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243256,1,603240,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls,False,0,15282459,15681764,Credit Card
15681770,4/13/2026 5:42:13 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19243262,1,CG011,Protein Power Medium,C&G,C&G Meal Plan,False,0,15282465,15681770,Meal Exchange
15681773,4/13/2026 5:42:34 PM,RTCC Food Court,1,1,13.99,RTCC Food Court ELO Kiosk 1,19243265,1,600611,Tacos 2 Carne Asada (Steak) ,Taco Taco Kiosk Reg,TT Entrees Kiosk,False,0,15282468,15681773,Credit Card
15681774,4/13/2026 5:42:41 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19243266,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282469,15681774,Meal Exchange
15681780,4/13/2026 5:42:56 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19243272,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282475,15681780,Meal Exchange
15681780,4/13/2026 5:42:56 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19243273,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282475,15681780,Meal Exchange
15681780,4/13/2026 5:42:56 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243275,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282475,15681780,Meal Exchange
15681780,4/13/2026 5:42:56 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243276,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282475,15681780,Meal Exchange
15681783,4/13/2026 5:42:59 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19243279,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282478,15681783,Credit Card
15681785,4/13/2026 5:43:04 PM,RTCC Food Court,1,1,0.0000,RTCC Food Court ELO Kiosk 6,19243281,1,601502,Chicken Tenders,RTCC Chicken Tenders,BC Tenders,False,0,15282480,15681785,Credit Card
15681785,4/13/2026 5:43:04 PM,RTCC Food Court,1,0,15.99,RTCC Food Court ELO Kiosk 6,19243282,1,601432,5 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Entrees,False,0,15282480,15681785,Credit Card
15681789,4/13/2026 5:43:21 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19243286,1,603260,Medi Crunch Chicken Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282484,15681789,Meal Exchange
15681790,4/13/2026 5:43:24 PM,RTCC Food Court,1,1,15.49,RTCC Food Court ELO Kiosk 4,19243287,1,603280,Carne Asada (Steak) Burrito Meal Plan,Taco Taco Kiosk Reg,TT Meal Plan Student Kiosk,False,0,15282485,15681790,Meal Exchange
15681791,4/13/2026 5:43:34 PM,RTCC Food Court,1,1,11.99,RTCC Food Court ELO Kiosk 5,19243288,1,CG011,Protein Power Medium,C&G,C&G Meal Plan,False,0,15282486,15681791,Meal Exchange
15681792,4/13/2026 5:43:35 PM,RTCC Food Court,1,1,10.99,RTCC Burger Crush MO,19243289,1,BC007,Double Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282487,15681792,Dining Dollars
15681792,4/13/2026 5:43:35 PM,RTCC Food Court,1,0,10.99,RTCC Burger Crush MO,19243290,1,BC007,Double Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282487,15681792,Dining Dollars
15681797,4/13/2026 5:43:49 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19243295,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282492,15681797,Credit Card
15681798,4/13/2026 5:43:52 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243296,1,603240,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls,False,0,15282493,15681798,Mobile Discretionary Student
15681813,4/13/2026 5:44:16 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19243312,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282508,15681813,Meal Exchange
15681821,4/13/2026 5:44:37 PM,RTCC Food Court,1,1,0.0000,RTCC Food Court ELO Kiosk 2,19243320,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282516,15681821,Meal Exchange
15681821,4/13/2026 5:44:37 PM,RTCC Food Court,1,0,11.99,RTCC Food Court ELO Kiosk 2,19243321,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282516,15681821,Meal Exchange
15681821,4/13/2026 5:44:37 PM,RTCC Food Court,1,0,0.0000,RTCC Food Court ELO Kiosk 2,19243322,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282516,15681821,Meal Exchange
15681821,4/13/2026 5:44:37 PM,RTCC Food Court,1,0,0.0000,RTCC Food Court ELO Kiosk 2,19243323,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282516,15681821,Meal Exchange
15681823,4/13/2026 5:44:44 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19243325,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282518,15681823,Credit Card
15681828,4/13/2026 5:45:29 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19243331,1,603260,Medi Crunch Chicken Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282523,15681828,Meal Exchange
15681829,4/13/2026 5:45:32 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19243332,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15282524,15681829,Credit Card
15681834,4/13/2026 5:46:04 PM,RTCC Food Court,1,1,0.0000,RTCC Chicken Tenders MO,19243337,1,601502,Chicken Tenders,RTCC Chicken Tenders,BC Tenders,False,0,15282529,15681834,Dining Dollars
15681834,4/13/2026 5:46:04 PM,RTCC Food Court,1,0,12.49,RTCC Chicken Tenders MO,19243338,1,601431,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Entrees,False,0,15282529,15681834,Dining Dollars
15681837,4/13/2026 5:46:14 PM,RTCC Food Court,1,1,7.99,RTCC Burger Crush MO,19243341,1,BC006,Single Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15282532,15681837,Dining Dollars
15681841,4/13/2026 5:46:28 PM,RTCC Food Court,1,1,6.38,RTCC Burger Crush MO,19243345,1,600599,Fries,Burger Crush,BC Sides,False,0,15282536,15681841,Dining Dollars
15681843,4/13/2026 5:46:42 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19243347,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282538,15681843,Meal Exchange
15681848,4/13/2026 5:46:52 PM,RTCC Food Court,1,1,4.38,RTCC Burger Crush MO,19243352,1,600599,Fries,Burger Crush,BC Sides,False,0,15282543,15681848,Dining Dollars
15681852,4/13/2026 5:46:59 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19243357,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15282547,15681852,Meal Exchange
15681852,4/13/2026 5:46:59 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19243358,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15282547,15681852,Meal Exchange
15681852,4/13/2026 5:46:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243359,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15282547,15681852,Meal Exchange
15681852,4/13/2026 5:46:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19243360,1,603122,No Fountain Drink,Burger Crush,BC MP Drinks,False,0,15282547,15681852,Meal Exchange
15681853,4/13/2026 5:46:59 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243361,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282548,15681853,Meal Exchange
15681866,4/13/2026 5:47:24 PM,RTCC Food Court,1,1,9.99,RTCC Food Court Reg 1,19243374,1,PAN10000,1 Entree,Panda Express Register,PAN Food Reg,False,0,15282561,15681866,Credit Card
15681873,4/13/2026 5:47:40 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19243381,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282568,15681873,Meal Exchange
15681878,4/13/2026 5:48:05 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19243386,1,603286,Eatwell Medi Crunch Chicken Bowl,RTCC Bowls,RTCC Eatwell Bowl,False,0,15282573,15681878,Mobile Discretionary Student
15681881,4/13/2026 5:48:10 PM,RTCC Food Court,1,1,9.99,RTCC Food Court Reg 1,19243389,1,PAN10000,1 Entree,Panda Express Register,PAN Food Reg,False,0,15282576,15681881,Dining Dollars
15681882,4/13/2026 5:48:13 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19243390,1,603260,Medi Crunch Chicken Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15282577,15681882,Meal Exchange
15681883,4/13/2026 5:48:18 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19243391,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15282578,15681883,Meal Exchange
15681888,4/13/2026 5:48:49 PM,RTCC Food Court,1,1,0.0000,RTCC Chicken Tenders MO,19243396,1,602028,Chicken Tenders Combo,RTCC Chicken Tenders,BC Tenders,False,0,15282583,15681888,Mobile Discretionary Student
15681888,4/13/2026 5:48:49 PM,RTCC Food Court,1,0,18.49,RTCC Chicken Tenders MO,19243397,1,602030,5 Piece Chicken Tender Combo,RTCC Chicken Tenders,BC Tenders Entrees,False,0,15282583,15681888,Mobile Discretionary Student
15681898,4/13/2026 5:49:33 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19243408,1,603240,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls,False,0,15282593,15681898,Dining Dollars
